Record ID,Company Name,Industry,Carbon Emissions (MT),Water Usage (m^3),Energy Consumption (MWh),Waste Generation (MT),Recycling Rate (%),Supply Chain Sustainability Score,Employee Transportation Mode,Renewable Energy Use (%),Sustainability Training,Community Engagement Score,Sustainability Reporting Frequency,Eco-friendly Product Lines (%),Investment in Sustainability (USD),Third-party Sustainability Certification,Customer Feedback Score on Sustainability,Sustainable Packaging Initiatives,Likelihood of Achieving Sustainability Goals
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
8364.0,Company_8364,Food & Beverages,16624.0,396954.0,47349.0,4421.0,37.26699995156322,55.0,Walking,15.585665583120374,No,78.0,Annually,24.321777512744127,2177109.0,No,93.0,1.0,0.6501534455005273
8365.0,Company_8365,Textile,29609.0,637479.0,41307.0,23432.0,79.33863422723518,71.0,Public Transport,22.434032190652538,No,51.0,Bi-annually,13.28468397066134,4803171.0,No,53.0,1.0,0.8793325958986722
8366.0,Company_8366,IT,6394.0,993531.0,45485.0,21256.0,20.98867761982776,99.0,Bike,44.052514926769234,No,36.0,Quarterly,30.49630264188939,2200521.0,No,78.0,4.0,0.8320694077765958
8367.0,Company_8367,IT,7525.0,997624.0,31196.0,17348.0,42.951278407356256,92.0,Walking,75.70602986987697,No,91.0,Annually,41.076125058576224,2146066.0,No,69.0,3.0,0.5800029356373517
8368.0,Company_8368,Automobile,3578.0,392749.0,11617.0,19496.0,25.381257769527014,66.0,Walking,24.405389637884557,No,40.0,Annually,57.06494516279077,2229998.0,No,79.0,4.0,0.3355111969546153
8369.0,Company_8369,Electronics,17869.0,85978.0,3868.0,2276.0,73.12854743054274,57.0,Public Transport,57.64821114052409,Yes,62.0,Quarterly,29.86620530038663,3651758.0,Yes,78.0,3.0,0.5101758746701529
8370.0,Company_8370,Textile,25471.0,543036.0,47121.0,5447.0,35.39377218148843,74.0,Walking,44.8877932776548,No,82.0,Annually,46.84782312633261,546075.0,No,86.0,0.0,0.8432513116519553
8371.0,Company_8371,Electronics,45921.0,591734.0,6050.0,19735.0,70.59033881734378,89.0,Car,29.38018975362654,Yes,49.0,Quarterly,25.4974700808022,360958.0,No,90.0,0.0,0.4280494766655476
8372.0,Company_8372,Food & Beverages,22027.0,378925.0,15790.0,20511.0,71.3224183903423,90.0,Car,46.53479972474671,No,76.0,Bi-annually,20.97335942955584,4452891.0,Yes,80.0,4.0,0.6158462429897673
8373.0,Company_8373,Electronics,21992.0,569283.0,20667.0,3732.0,64.2037229605984,93.0,Car,78.99983884190812,Yes,52.0,Annually,16.381858181131275,4068109.0,No,66.0,2.0,0.2092900790420626
8374.0,Company_8374,IT,25282.0,992887.0,17700.0,17422.0,24.369246491836734,40.0,Car,32.092304421255626,Yes,34.0,Annually,40.21779020477205,2734721.0,Yes,80.0,5.0,0.828235768130217
8375.0,Company_8375,Electronics,45590.0,808750.0,34452.0,22615.0,20.3687740970835,51.0,Walking,44.2250510163968,No,51.0,Annually,79.35056072760153,2740384.0,No,92.0,3.0,0.0584341528388704
8376.0,Company_8376,Food & Beverages,9769.0,244641.0,20704.0,7974.0,65.8492629769874,56.0,Bike,69.4221314876814,Yes,45.0,Quarterly,18.14034220675713,717525.0,Yes,55.0,0.0,0.4158747941605097
8377.0,Company_8377,Pharmaceutical,10334.0,350678.0,23658.0,3724.0,58.4959909801992,48.0,Walking,19.952431569597888,No,69.0,Annually,61.45917624163499,4881905.0,No,73.0,3.0,0.6410454971765892
8378.0,Company_8378,IT,26974.0,193585.0,1352.0,8503.0,29.438355139408536,77.0,Public Transport,25.085441175725716,No,83.0,Quarterly,18.55946544039101,795729.0,Yes,50.0,3.0,0.0654449136824726
8379.0,Company_8379,Textile,19107.0,37031.0,43936.0,6727.0,45.24215433533766,92.0,Walking,49.07027105005017,Yes,51.0,Bi-annually,39.43145665214554,3567613.0,No,55.0,3.0,0.5507473816540738
8380.0,Company_8380,Automobile,13336.0,665309.0,10635.0,9755.0,39.42803646104278,97.0,Bike,59.391014509288674,Yes,80.0,Quarterly,68.19917825156143,3070963.0,No,75.0,4.0,0.9955167579663724
8381.0,Company_8381,Electronics,40812.0,63228.0,47460.0,4635.0,31.239604900784663,54.0,Bike,60.516752325344925,Yes,40.0,Annually,60.70237616612448,1744603.0,Yes,65.0,1.0,0.870236232369014
8382.0,Company_8382,Food & Beverages,26469.0,738428.0,14740.0,4110.0,50.19960150342444,67.0,Car,59.716157949582616,Yes,50.0,Quarterly,34.27502133933264,1930969.0,No,76.0,0.0,0.7726692458168791
,,,,,,,,,,,,,,,,,,,
8384.0,Company_8384,Electronics,45872.0,546985.0,42963.0,1463.0,71.55352594331208,54.0,Walking,71.48696522294038,No,41.0,Annually,67.49086716704662,3397686.0,No,59.0,2.0,0.6634315439013585
8385.0,Company_8385,Textile,2911.0,882612.0,45639.0,18976.0,41.10984128034546,80.0,Car,33.26624697266577,Yes,70.0,Annually,75.06753379559382,2872317.0,Yes,66.0,6.0,0.2467947345064137
8386.0,Company_8386,Automobile,36988.0,593517.0,19445.0,19839.0,36.097004244503225,50.0,Walking,10.11514770316195,Yes,31.0,Quarterly,70.56157266245826,1731107.0,Yes,69.0,4.0,0.8669381492449771
8387.0,Company_8387,Pharmaceutical,11706.0,857879.0,2817.0,23427.0,49.58509556423581,75.0,Public Transport,71.10625551957932,No,52.0,Quarterly,68.5986529247532,3202064.0,No,90.0,3.0,0.3322788251529396
8388.0,Company_8388,Automobile,25025.0,300283.0,30181.0,11265.0,52.96271195324861,89.0,Walking,33.185348397495375,No,75.0,Quarterly,75.22276402866892,2051491.0,Yes,94.0,1.0,0.2191916436867338
8389.0,Company_8389,Electronics,23422.0,123772.0,4366.0,14766.0,76.49553117207546,49.0,Public Transport,30.72102522342893,Yes,86.0,Bi-annually,65.82601224916046,4133539.0,No,88.0,3.0,0.1249649704498697
8390.0,Company_8390,Automobile,43788.0,975575.0,34274.0,23161.0,20.998434989974303,86.0,Public Transport,66.84736629213285,No,74.0,Quarterly,28.60021754663528,3506352.0,No,96.0,0.0,0.7470359267973204
8391.0,Company_8391,Electronics,3099.0,608110.0,44590.0,1464.0,24.458031896703638,70.0,Walking,41.4631935607445,Yes,61.0,Bi-annually,18.875857614559663,2043776.0,Yes,73.0,5.0,0.6661421067068148
8392.0,Company_8392,Textile,22020.0,821830.0,17317.0,6739.0,69.89562569129592,62.0,Bike,72.70131039078998,No,51.0,Bi-annually,17.308720576916635,1274987.0,Yes,76.0,5.0,0.3558674425807407
8393.0,Company_8393,Electronics,3691.0,820303.0,3225.0,741.0,22.40946157112932,91.0,Car,54.90586373833581,Yes,32.0,Annually,35.90619864089457,3077030.0,No,81.0,4.0,0.3162821908407986
8394.0,Company_8394,Food & Beverages,9222.0,482046.0,43511.0,12077.0,39.27025567205012,93.0,Car,60.939743879958215,Yes,42.0,Bi-annually,57.48549078595192,4294016.0,Yes,83.0,2.0,0.539039011484881
8395.0,Company_8395,Textile,48848.0,436613.0,21945.0,12690.0,33.57914288294518,45.0,Bike,10.80991781625243,Yes,31.0,Quarterly,66.54410352450674,2260074.0,Yes,80.0,5.0,0.0464197356301614
8396.0,Company_8396,Automobile,2950.0,804859.0,34442.0,6297.0,30.195764129639905,65.0,Bike,74.59694573523359,No,41.0,Bi-annually,69.52557582221075,3369212.0,No,90.0,0.0,0.4806820908998143
8397.0,Company_8397,Food & Beverages,18580.0,334149.0,14508.0,5110.0,47.66678438735296,67.0,Public Transport,30.944931828566546,Yes,93.0,Annually,12.624308510926063,3853579.0,Yes,96.0,1.0,0.1965832649208132
8398.0,Company_8398,Electronics,21617.0,296906.0,6032.0,20103.0,67.33337072853661,88.0,Walking,73.02842839503626,Yes,33.0,Annually,44.14839404485698,558520.0,No,98.0,5.0,0.0672933898602506
8399.0,Company_8399,Textile,47132.0,614281.0,35523.0,531.0,24.423212084360014,79.0,Car,72.24547137522228,No,74.0,Annually,10.738529331932048,1134640.0,Yes,96.0,2.0,0.0339075146071031
8400.0,Company_8400,Pharmaceutical,33878.0,959489.0,24981.0,23639.0,25.044010638894875,54.0,Walking,37.754161352220585,Yes,50.0,Quarterly,73.69381133641122,447414.0,Yes,93.0,2.0,0.7895982653585579
8401.0,Company_8401,Textile,35751.0,680716.0,30794.0,6031.0,34.888733416719205,94.0,Car,63.34039052620033,No,64.0,Bi-annually,12.789280200489014,266030.0,No,65.0,3.0,0.8526482044242334
8402.0,Company_8402,Automobile,10488.0,452319.0,46716.0,16911.0,61.81120470969539,97.0,Car,79.50594719150436,Yes,74.0,Quarterly,69.77824782421425,2936253.0,No,81.0,2.0,0.4473226968425473
8403.0,Company_8403,Food & Beverages,48203.0,453265.0,27256.0,23522.0,78.10517415042338,49.0,Car,53.060899212586754,Yes,62.0,Bi-annually,26.82417387435453,4548304.0,No,51.0,5.0,0.4479233458407492
,,,,,,,,,,,,,,,,,,,
8405.0,Company_8405,Food & Beverages,26756.0,67761.0,2566.0,23562.0,42.88359248388751,59.0,Walking,22.02985601799331,Yes,73.0,Quarterly,70.86985722901652,3396449.0,Yes,84.0,5.0,0.2821091414764425
8406.0,Company_8406,Automobile,37823.0,520620.0,23469.0,20830.0,77.7940555080334,55.0,Walking,40.32857109312437,Yes,69.0,Bi-annually,24.314686623718156,2223080.0,Yes,68.0,4.0,0.6639250719846628
8407.0,Company_8407,Pharmaceutical,22844.0,714722.0,27090.0,16835.0,61.53719423837384,46.0,Public Transport,63.31839732716511,Yes,80.0,Quarterly,72.42360627159633,3055412.0,Yes,78.0,1.0,0.0314324407597346
8408.0,Company_8408,Pharmaceutical,3801.0,288754.0,1087.0,18374.0,56.65833067999645,78.0,Bike,19.381503930481948,No,59.0,Bi-annually,73.62328505173595,838274.0,No,58.0,4.0,0.9082200147568484
8409.0,Company_8409,Pharmaceutical,45050.0,651923.0,32052.0,11582.0,41.04167205097695,84.0,Public Transport,29.523741538606643,Yes,75.0,Annually,12.37136674610054,1711459.0,No,81.0,4.0,0.0649839081068671
8410.0,Company_8410,Automobile,8834.0,818266.0,32004.0,10639.0,79.15597831999358,63.0,Walking,11.465241864664264,No,49.0,Bi-annually,65.44565758937041,4069814.0,Yes,82.0,6.0,0.8201424949148154
8411.0,Company_8411,Electronics,48539.0,402715.0,24147.0,20381.0,51.26440284832079,87.0,Public Transport,42.51892710287796,Yes,34.0,Quarterly,28.67685331008894,2026887.0,No,82.0,1.0,0.5747706079119825
8412.0,Company_8412,Automobile,8316.0,652789.0,39758.0,22187.0,40.09206717352177,56.0,Walking,23.996712278009216,No,64.0,Bi-annually,27.88310406320132,4752891.0,No,68.0,4.0,0.1123402996472554
8413.0,Company_8413,Automobile,28810.0,572995.0,27617.0,22701.0,51.541860878334354,80.0,Walking,44.04896309226066,Yes,44.0,Quarterly,19.774621318074992,283741.0,Yes,91.0,1.0,0.5333966194960006
,,,,,,,,,,,,,,,,,,,
8415.0,Company_8415,Textile,30980.0,168678.0,31740.0,18524.0,26.99434930137788,72.0,Public Transport,32.068669321581936,Yes,51.0,Quarterly,61.83041203850087,3411049.0,No,59.0,4.0,0.7936978035329173
8416.0,Company_8416,Pharmaceutical,8546.0,964845.0,23475.0,974.0,72.43273010095766,99.0,Walking,59.35287008300641,Yes,80.0,Quarterly,56.93068935739777,4288052.0,Yes,89.0,5.0,0.215415614422352
8417.0,Company_8417,Textile,45113.0,993926.0,23675.0,8109.0,32.02517628231585,72.0,Bike,75.98960657847233,Yes,52.0,Quarterly,46.5915512203917,971229.0,No,95.0,3.0,0.7262519652020203
8418.0,Company_8418,Automobile,45367.0,100428.0,22622.0,14273.0,48.16055631545664,72.0,Car,54.7560973639954,Yes,71.0,Annually,25.509553425551992,3955279.0,No,94.0,3.0,0.5880153225112525
8419.0,Company_8419,Pharmaceutical,38405.0,253343.0,40500.0,20442.0,66.81624615055276,78.0,Car,67.98667484223202,Yes,66.0,Annually,74.79856976653426,2124484.0,No,54.0,1.0,0.6142581052504934
8420.0,Company_8420,Food & Beverages,31304.0,838662.0,44169.0,20458.0,79.16461695017404,70.0,Walking,22.54785467764414,Yes,76.0,Annually,53.3215829105616,4359812.0,Yes,99.0,7.0,0.7325633496932342
8421.0,Company_8421,Food & Beverages,46820.0,427945.0,36061.0,4667.0,37.23742884849728,67.0,Walking,43.724857310978095,Yes,63.0,Bi-annually,51.8164863010254,3752658.0,Yes,66.0,4.0,0.7471866228588967
8422.0,Company_8422,IT,40837.0,840898.0,23224.0,12346.0,35.16524806704158,62.0,Public Transport,43.34786107318322,Yes,40.0,Bi-annually,55.02336199154,3047389.0,Yes,55.0,4.0,0.8853177984226608
8423.0,Company_8423,Food & Beverages,16990.0,883567.0,14382.0,19722.0,65.98701769366306,78.0,Public Transport,78.93872765307238,Yes,79.0,Quarterly,79.15312785561149,2900458.0,No,69.0,2.0,0.8590154193708545
8424.0,Company_8424,Electronics,34465.0,389465.0,24471.0,12579.0,35.11243316856175,56.0,Public Transport,14.1259964225433,No,61.0,Bi-annually,31.7898088917654,2250568.0,Yes,78.0,6.0,0.0695020952516197
8425.0,Company_8425,Electronics,21445.0,717847.0,31636.0,10287.0,22.393956441084388,96.0,Public Transport,70.26157492391184,Yes,71.0,Bi-annually,34.25089359977932,142627.0,No,54.0,5.0,0.3084037186135788
8426.0,Company_8426,Textile,47758.0,552235.0,16485.0,17705.0,57.1652338328068,66.0,Bike,75.71232433184612,Yes,83.0,Bi-annually,11.2772832843572,276495.0,Yes,80.0,2.0,0.1547425445594653
8427.0,Company_8427,Automobile,19364.0,816858.0,22217.0,23730.0,64.85421124040519,72.0,Walking,38.62088318763638,No,57.0,Bi-annually,28.449694308223183,2378190.0,No,71.0,6.0,0.0345736137844538
8428.0,Company_8428,Food & Beverages,26595.0,171375.0,27041.0,12978.0,28.151727778477703,81.0,Bike,58.16116354957069,Yes,57.0,Quarterly,32.35868864392761,105422.0,Yes,81.0,2.0,0.6270256967061498
8429.0,Company_8429,IT,6555.0,796865.0,46324.0,23292.0,69.85133123058043,76.0,Walking,58.21552794496859,Yes,65.0,Bi-annually,54.35951975954168,2464458.0,Yes,73.0,1.0,0.7593477949604401
8430.0,Company_8430,Automobile,7712.0,435978.0,28446.0,13044.0,61.49128094993788,65.0,Bike,42.47707218457128,No,34.0,Annually,51.142140874907206,3712456.0,No,62.0,1.0,0.6838926593276936
8431.0,Company_8431,Food & Beverages,3669.0,530011.0,26619.0,12599.0,25.80320926815916,67.0,Car,73.8813191583312,No,80.0,Bi-annually,27.507135821239324,748754.0,Yes,97.0,4.0,0.1960402153715714
8432.0,Company_8432,Textile,42806.0,487009.0,34851.0,15553.0,44.37679328365725,84.0,Public Transport,38.35959643655244,Yes,74.0,Quarterly,72.02684551408117,1120314.0,Yes,74.0,1.0,0.3356972523712356
8433.0,Company_8433,IT,22103.0,812533.0,8269.0,4934.0,70.34317909639226,42.0,Bike,25.90048367203721,Yes,73.0,Annually,58.48562920812801,4372814.0,Yes,93.0,4.0,0.1349240560192429
8434.0,Company_8434,IT,11044.0,443548.0,4287.0,954.0,64.42477846882062,51.0,Public Transport,79.28812596684708,Yes,76.0,Annually,11.149634908840683,3183951.0,Yes,81.0,1.0,0.7812738345062489
8435.0,Company_8435,Food & Beverages,44607.0,791560.0,12676.0,21792.0,37.10062852566793,81.0,Walking,64.10680401023117,Yes,77.0,Annually,54.99647134526311,4644826.0,Yes,62.0,2.0,0.1978622801325212
8436.0,Company_8436,Textile,12355.0,17161.0,29037.0,24279.0,52.10878075516485,50.0,Car,78.2706922207951,Yes,34.0,Bi-annually,25.39765748832733,2088952.0,No,92.0,0.0,0.5734954756485189
8437.0,Company_8437,Automobile,39993.0,639130.0,3564.0,15618.0,45.17237630279965,50.0,Public Transport,64.38102246760619,Yes,67.0,Bi-annually,48.16532876084964,2976391.0,Yes,62.0,2.0,0.51448551177567
8438.0,Company_8438,Pharmaceutical,37684.0,849834.0,5590.0,21341.0,76.73664182272861,56.0,Public Transport,76.47598208250518,No,74.0,Annually,63.52463317754943,2030790.0,No,84.0,4.0,0.8887216977506441
8439.0,Company_8439,IT,44771.0,81344.0,49390.0,6181.0,35.42473759462213,51.0,Public Transport,20.842533198043867,Yes,69.0,Quarterly,46.94550580731379,1318940.0,Yes,51.0,3.0,0.3941448899184405
8440.0,Company_8440,Automobile,35750.0,145884.0,18473.0,10702.0,55.23815633838554,65.0,Public Transport,61.15882970581941,Yes,80.0,Bi-annually,54.13410606514245,4147316.0,No,60.0,3.0,0.4586565549695119
8441.0,Company_8441,Textile,35600.0,575358.0,34693.0,19892.0,77.78076132052324,49.0,Car,21.978888107894967,Yes,30.0,Quarterly,57.58810568089085,237396.0,Yes,80.0,2.0,0.6140466367085992
8442.0,Company_8442,Automobile,41833.0,21272.0,10463.0,8887.0,24.6163057136169,62.0,Walking,60.36870168738729,Yes,64.0,Quarterly,67.8309825885263,3462823.0,No,92.0,2.0,0.7592593250512036
8443.0,Company_8443,Electronics,22441.0,128147.0,9261.0,15813.0,28.207740523561757,66.0,Bike,46.03135795136414,No,92.0,Bi-annually,65.20362910183918,1488580.0,No,84.0,1.0,0.5536557544400007
8444.0,Company_8444,Automobile,15648.0,770218.0,14809.0,19607.0,43.565339241018265,97.0,Walking,55.12709581925655,No,98.0,Annually,13.776497543064115,432732.0,Yes,54.0,1.0,0.6775081639173811
8445.0,Company_8445,IT,47126.0,85650.0,47966.0,702.0,63.33552458578698,80.0,Public Transport,65.64522817992544,Yes,77.0,Quarterly,72.90862908223231,1717278.0,Yes,85.0,0.0,0.0390648564255428
8446.0,Company_8446,Automobile,5142.0,27913.0,5318.0,6161.0,73.67459733955451,51.0,Walking,31.879594289203407,Yes,82.0,Annually,18.45839649800604,55688.0,Yes,64.0,2.0,0.00339907248517
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
8449.0,Company_8449,Automobile,7550.0,939138.0,17346.0,20170.0,35.805410015538186,99.0,Car,26.413745256476133,Yes,53.0,Annually,42.09382891546354,1942858.0,No,90.0,1.0,0.7897452195911421
8450.0,Company_8450,IT,45864.0,32316.0,34447.0,15128.0,70.4344648651365,56.0,Car,50.56810435731337,Yes,79.0,Quarterly,64.19194974576953,4352468.0,No,71.0,3.0,0.077752738192262
8451.0,Company_8451,Pharmaceutical,11473.0,379977.0,8760.0,2124.0,62.56461118515726,87.0,Public Transport,23.937470094991625,Yes,37.0,Quarterly,16.996127066010523,807857.0,No,80.0,2.0,0.1750232036396475
8452.0,Company_8452,Textile,11573.0,743757.0,18365.0,20844.0,63.05872404787711,94.0,Bike,53.15957183055679,Yes,83.0,Annually,63.40053472897439,1618887.0,Yes,51.0,3.0,0.1870140991306249
8453.0,Company_8453,Food & Beverages,31534.0,450410.0,38179.0,9695.0,22.62814181408056,72.0,Walking,24.32018571158344,Yes,44.0,Bi-annually,52.139175585742045,1282862.0,No,53.0,4.0,0.6742600549271803
8454.0,Company_8454,Electronics,8500.0,703474.0,40434.0,11856.0,47.07603118631689,99.0,Walking,77.7109534095065,No,81.0,Annually,24.21114928447985,1676271.0,No,65.0,3.0,0.2517462808229672
8455.0,Company_8455,Automobile,5302.0,29331.0,31489.0,3104.0,49.06325009873471,68.0,Public Transport,30.37521083070049,Yes,34.0,Quarterly,57.99563871988868,1408446.0,No,57.0,4.0,0.6864123857467047
8456.0,Company_8456,Pharmaceutical,49007.0,796194.0,43549.0,22659.0,41.33934802664669,94.0,Bike,55.25480928068136,No,46.0,Annually,16.859476196036645,719138.0,No,56.0,3.0,0.6325972943583235
8457.0,Company_8457,Pharmaceutical,25024.0,352802.0,12380.0,10582.0,21.97156554405109,75.0,Car,31.50615675052588,Yes,84.0,Quarterly,22.60751177062567,4128828.0,Yes,50.0,4.0,0.6568973998389934
8458.0,Company_8458,Textile,44560.0,121335.0,10645.0,17044.0,38.990605955298825,94.0,Bike,37.38530623084991,Yes,64.0,Bi-annually,56.092418902838006,4490047.0,Yes,84.0,2.0,0.009176357931439
8459.0,Company_8459,IT,11722.0,870851.0,1997.0,8933.0,72.7852069560733,84.0,Bike,38.31351212189706,No,36.0,Bi-annually,21.059721897849045,3526067.0,Yes,84.0,5.0,0.2556148911110704
8460.0,Company_8460,Pharmaceutical,29796.0,685204.0,12768.0,16023.0,48.64224688470237,84.0,Car,70.79196699920561,No,43.0,Annually,58.42003962187395,1815138.0,Yes,69.0,6.0,0.5717154701689204
8461.0,Company_8461,Automobile,2777.0,697390.0,38757.0,16619.0,40.02785502221784,79.0,Bike,38.84917908529247,Yes,63.0,Quarterly,77.62501158051452,4458067.0,Yes,95.0,2.0,0.6253602531899874
8462.0,Company_8462,IT,13181.0,43176.0,41058.0,7209.0,66.7378824035617,48.0,Public Transport,70.49611282631882,No,59.0,Annually,61.80160620893317,178017.0,Yes,81.0,3.0,0.4266083089744432
8463.0,Company_8463,Pharmaceutical,28131.0,590104.0,32532.0,6857.0,48.683670712542224,47.0,Bike,13.764169900672124,Yes,90.0,Quarterly,69.03258770141194,2438794.0,Yes,69.0,2.0,0.5066511500915062
8464.0,Company_8464,Textile,29995.0,539183.0,45248.0,21269.0,65.12081347070358,40.0,Walking,29.601347578410905,Yes,88.0,Annually,11.6208743916885,4624272.0,Yes,81.0,3.0,0.9622666911896236
8465.0,Company_8465,Pharmaceutical,20876.0,958944.0,35542.0,21587.0,48.95656647595436,43.0,Car,39.90230954702809,No,68.0,Quarterly,29.016547907434862,3824214.0,Yes,60.0,3.0,0.0893332486658352
8466.0,Company_8466,Automobile,4485.0,594388.0,27528.0,1768.0,47.68193750610033,63.0,Walking,22.1527377746767,No,61.0,Bi-annually,10.956172717269377,1993149.0,Yes,67.0,2.0,0.2767985425367043
8467.0,Company_8467,IT,49847.0,698125.0,3128.0,19776.0,35.16766787050704,75.0,Car,72.93271654605036,No,47.0,Quarterly,17.453355978049146,4343866.0,Yes,54.0,5.0,0.6874221003945999
8468.0,Company_8468,Food & Beverages,47009.0,54964.0,34729.0,8474.0,37.56151678958624,97.0,Public Transport,64.92177945334254,Yes,68.0,Bi-annually,60.95399731968249,2917177.0,No,67.0,1.0,0.8026380698578061
8469.0,Company_8469,Textile,40698.0,472562.0,49316.0,2380.0,72.64961185225371,99.0,Walking,20.870703907788027,No,30.0,Annually,66.89061749698296,4368110.0,No,96.0,4.0,0.4130669946298104
8470.0,Company_8470,Textile,12763.0,916413.0,36879.0,4415.0,60.09036977656629,49.0,Car,15.06902596664375,Yes,55.0,Annually,35.33989498227543,404040.0,Yes,82.0,4.0,0.5342145488437314
8471.0,Company_8471,Electronics,16021.0,312822.0,44461.0,14671.0,32.98310139960812,53.0,Car,16.805525095045816,Yes,31.0,Annually,14.211167711186592,3305798.0,Yes,95.0,0.0,0.2977273067732724
8472.0,Company_8472,IT,27842.0,922927.0,17503.0,13276.0,76.48214210410461,87.0,Public Transport,33.80602855189257,Yes,37.0,Annually,25.058037346284078,2904819.0,No,73.0,7.0,0.1285727703596809
8473.0,Company_8473,Pharmaceutical,19480.0,419662.0,4839.0,8900.0,59.92115088605124,99.0,Car,41.611578406942805,Yes,75.0,Quarterly,47.839134634493305,3900821.0,No,53.0,2.0,0.1739388178524176
8474.0,Company_8474,Automobile,43797.0,914258.0,7465.0,19287.0,77.65867648347243,60.0,Car,59.69753413528311,Yes,92.0,Bi-annually,42.29884141252376,3839859.0,No,64.0,7.0,0.3075931048844263
8475.0,Company_8475,IT,37185.0,657210.0,5431.0,8736.0,20.123211492416672,58.0,Car,25.690712094593835,No,53.0,Quarterly,45.875853236742586,3197643.0,Yes,96.0,3.0,0.8595523473128327
8476.0,Company_8476,Electronics,29605.0,701481.0,36848.0,14765.0,26.091289567883493,94.0,Public Transport,22.83646406554432,Yes,52.0,Quarterly,61.20723025706245,809606.0,Yes,64.0,3.0,0.6287451082090871
8477.0,Company_8477,Food & Beverages,45195.0,578186.0,5643.0,22033.0,72.36896091401988,74.0,Car,15.93369301348407,Yes,87.0,Quarterly,27.957183305571707,1773068.0,No,57.0,0.0,0.6534382209685314
8478.0,Company_8478,Automobile,38342.0,808843.0,11999.0,20797.0,20.33521520505872,58.0,Bike,63.89295231751017,No,90.0,Quarterly,64.12619375175342,1726308.0,No,78.0,0.0,0.8003277364239244
8479.0,Company_8479,Textile,48066.0,374117.0,4263.0,17418.0,32.57128405984108,59.0,Car,12.71975576856594,No,44.0,Bi-annually,42.15752572162702,144626.0,No,67.0,4.0,0.5635532156934849
8480.0,Company_8480,Automobile,35497.0,410541.0,2546.0,2763.0,76.04508211951935,95.0,Walking,41.93191872476957,Yes,40.0,Quarterly,62.7289626205322,506525.0,Yes,51.0,0.0,0.8839522149643053
8481.0,Company_8481,Automobile,32233.0,104470.0,43881.0,23662.0,63.37886814647936,66.0,Car,59.74495564878403,Yes,37.0,Annually,28.523262652541906,2696929.0,Yes,82.0,4.0,0.8467819233604209
,,,,,,,,,,,,,,,,,,,
8483.0,Company_8483,Pharmaceutical,17335.0,553679.0,37027.0,20332.0,54.12731999939895,91.0,Bike,73.15087637406464,Yes,60.0,Annually,52.30308817969672,387094.0,No,84.0,3.0,0.4827647295411865
8484.0,Company_8484,IT,34413.0,795147.0,41283.0,24094.0,61.168673989528656,93.0,Public Transport,23.8472614559754,Yes,50.0,Bi-annually,56.600049841988216,3572542.0,No,95.0,2.0,0.457646249580827
8485.0,Company_8485,Automobile,43046.0,243847.0,15492.0,1688.0,66.1410902473955,76.0,Public Transport,25.82022640872438,Yes,66.0,Quarterly,78.57315681732204,4388179.0,No,89.0,2.0,0.2550246637398233
8486.0,Company_8486,Automobile,9336.0,928551.0,4271.0,14711.0,25.633297322081628,64.0,Bike,70.69640137375185,Yes,41.0,Bi-annually,49.221074379975896,194271.0,Yes,90.0,0.0,0.6749292366592593
8487.0,Company_8487,Food & Beverages,35839.0,563078.0,23574.0,22982.0,31.08551433610386,60.0,Car,36.50261201437485,Yes,93.0,Annually,45.10851808149096,3422559.0,No,98.0,2.0,0.352926776866177
8488.0,Company_8488,Automobile,8899.0,25949.0,42534.0,6390.0,50.464969541974135,83.0,Public Transport,61.36618362988619,Yes,53.0,Bi-annually,72.54352117404531,118288.0,Yes,63.0,2.0,0.3882979635312509
8489.0,Company_8489,Pharmaceutical,25910.0,426083.0,20267.0,4344.0,47.3080086942144,62.0,Bike,59.90334507411617,Yes,67.0,Quarterly,28.30963540417342,4022769.0,No,74.0,3.0,0.2772154362878635
8490.0,Company_8490,Food & Beverages,22578.0,111384.0,26027.0,9228.0,24.95846512741172,96.0,Bike,28.78467488244219,Yes,52.0,Annually,58.78465452280357,3219903.0,No,66.0,3.0,0.5390675247193125
8491.0,Company_8491,Textile,35755.0,58063.0,24035.0,16773.0,54.64525302779691,42.0,Bike,58.891853132641465,Yes,68.0,Annually,73.08459602853159,4810924.0,No,51.0,3.0,0.3663307421390164
8492.0,Company_8492,IT,4476.0,433680.0,5686.0,9461.0,39.97483179740439,85.0,Car,58.12574426092038,Yes,77.0,Annually,28.121887063360877,3607370.0,No,90.0,2.0,0.347775228251465
8493.0,Company_8493,Automobile,19005.0,959338.0,44115.0,9760.0,22.13247980591455,66.0,Bike,36.94944940175569,Yes,52.0,Annually,68.88014694084858,74168.0,No,70.0,2.0,0.8836412628242765
8494.0,Company_8494,Electronics,45491.0,883760.0,42108.0,23493.0,28.38215815962089,94.0,Bike,44.08332677094858,No,96.0,Annually,67.59143575338442,861348.0,Yes,59.0,2.0,0.7094023764893066
8495.0,Company_8495,Food & Beverages,1819.0,141231.0,48690.0,4601.0,74.08090865965917,56.0,Public Transport,29.10943706859032,No,84.0,Bi-annually,54.90433704665591,3222404.0,No,71.0,5.0,0.7028955154272218
